customer_id,acquisition_channel,country,first_purchase,last_purchase,orders,total_revenue,lifetime_months,AOV,purchase_frequency,Historical_CLTV
CUST017902,Google Ads,Australia,2024-11-27,2024-11-27,1,922.08,1,922.08,1.0,922.08
CUST017903,Direct,USA,2024-04-11,2024-11-18,8,3283.84,8,410.48,1.0,3283.84
CUST017904,Email,France,2023-09-24,2023-09-24,1,49.44,1,49.44,1.0,49.44
CUST017905,Instagram,USA,2024-04-14,2024-07-19,3,998.1,4,332.7,0.75,998.0999999999999
CUST017906,Google Ads,USA,2023-03-18,2023-08-23,4,1217.9299999999998,6,304.48249999999996,0.6666666666666666,1217.9299999999998
CUST017907,Google Ads,Germany,2024-03-14,2024-03-14,1,427.02,1,427.02,1.0,427.02
CUST017908,Instagram,Canada,2024-05-08,2024-06-30,2,200.54,2,100.27,1.0,200.54
CUST017909,Instagram,Germany,2024-05-07,2024-12-14,7,2555.9799999999996,8,365.13999999999993,0.875,2555.9799999999996
CUST017910,Referral,USA,2023-10-01,2023-10-01,1,216.78,1,216.78,1.0,216.78
CUST017911,Referral,Canada,2024-12-16,2024-12-16,1,71.27,1,71.27,1.0,71.27
CUST017912,Email,Canada,2023-08-02,2024-05-22,9,2737.98,10,304.22,0.9,2737.9800000000005
CUST017913,Instagram,Canada,2023-09-08,2023-09-08,1,152.39,1,152.39,1.0,152.39
CUST017914,Direct,UK,2024-07-19,2024-07-19,1,164.12,1,164.12,1.0,164.12
CUST017915,Facebook Ads,France,2023-10-05,2024-08-16,12,3890.91,11,324.2425,1.0909090909090908,3890.91
CUST017916,Email,USA,2023-05-12,2023-05-12,1,210.32,1,210.32,1.0,210.32
CUST017917,Organic Search,Canada,2023-07-14,2023-09-11,3,866.8500000000001,3,288.95000000000005,1.0,866.8500000000001
CUST017918,Instagram,Australia,2024-06-06,2024-10-26,5,1659.46,5,331.892,1.0,1659.46
CUST017919,Referral,UK,2023-03-29,2023-03-29,1,481.68,1,481.68,1.0,481.68
CUST017920,Google Ads,UK,2023-09-07,2024-01-23,6,1939.42,5,323.2366666666667,1.2,1939.42
CUST017922,Instagram,USA,2023-04-06,2023-04-23,2,888.28,1,444.14,2.0,888.28
CUST017923,Referral,Germany,2024-09-28,2024-12-03,3,701.8,4,233.9333333333333,0.75,701.8
CUST017924,Referral,UK,2024-02-21,2024-11-25,9,1856.31,10,206.25666666666666,0.9,1856.31
CUST017925,Facebook Ads,USA,2023-04-01,2023-08-21,5,1272.63,5,254.526,1.0,1272.63
CUST017926,Email,UK,2023-11-02,2024-12-27,14,2631.99,14,187.9992857142857,1.0,2631.99
CUST017927,Referral,USA,2023-11-21,2023-11-21,1,370.48,1,370.48,1.0,370.48
CUST017928,Referral,Canada,2023-09-24,2023-11-18,2,743.36,3,371.68,0.6666666666666666,743.36
CUST017929,Referral,Germany,2023-09-24,2023-09-24,1,471.39,1,471.39,1.0,471.39
CUST017930,Email,Australia,2023-09-11,2023-09-11,1,36.44,1,36.44,1.0,36.44
CUST017931,Google Ads,UK,2024-02-22,2024-02-22,1,178.43,1,178.43,1.0,178.43
CUST017932,Instagram,Australia,2023-07-16,2023-10-01,4,522.46,4,130.615,1.0,522.46
CUST017933,Instagram,UK,2024-01-09,2024-01-09,1,52.96,1,52.96,1.0,52.96
CUST017934,Referral,UK,2024-04-02,2024-10-12,7,948.71,7,135.53,1.0,948.71
CUST017935,Direct,France,2024-08-03,2024-08-03,1,11.91,1,11.91,1.0,11.91
CUST017936,Direct,France,2023-07-23,2023-10-06,3,1964.6,4,654.8666666666667,0.75,1964.6
CUST017937,Email,Australia,2024-09-11,2024-11-26,5,1313.28,3,262.656,1.6666666666666667,1313.2800000000002
CUST017938,Facebook Ads,Canada,2024-07-26,2024-11-07,4,1138.67,5,284.6675,0.8,1138.67
CUST017939,Referral,UK,2024-10-16,2024-10-16,1,60.6,1,60.6,1.0,60.6
CUST017940,Email,Germany,2023-04-13,2023-09-03,4,867.37,6,216.8425,0.6666666666666666,867.37
CUST017941,Email,France,2023-10-19,2024-01-20,4,879.84,4,219.96,1.0,879.84
CUST017942,Facebook Ads,USA,2024-05-16,2024-11-13,8,2623.44,7,327.93,1.1428571428571428,2623.44
CUST017943,Email,USA,2024-05-04,2024-09-09,5,1584.95,5,316.99,1.0,1584.95
CUST017944,Instagram,USA,2023-11-28,2023-11-28,1,418.82,1,418.82,1.0,418.82
CUST017945,Facebook Ads,Canada,2023-08-02,2023-12-11,6,1853.92,5,308.9866666666667,1.2,1853.92
CUST017946,Facebook Ads,UK,2024-06-02,2024-11-27,6,1447.31,6,241.21833333333333,1.0,1447.31
CUST017947,Organic Search,UK,2023-12-06,2023-12-06,1,394.88,1,394.88,1.0,394.88
CUST017948,Facebook Ads,Australia,2024-10-09,2024-11-30,2,1291.4,2,645.7,1.0,1291.4
CUST017949,Facebook Ads,France,2023-07-07,2024-11-29,14,4618.34,17,329.88142857142856,0.8235294117647058,4618.339999999999
CUST017950,Google Ads,USA,2023-12-25,2024-01-28,2,503.1,2,251.55,1.0,503.1
CUST017951,Instagram,Canada,2023-07-21,2023-09-03,3,701.74,3,233.91333333333333,1.0,701.74
CUST017952,Referral,Australia,2024-11-29,2024-11-29,1,122.46,1,122.46,1.0,122.46
CUST017953,Organic Search,Germany,2024-03-02,2024-03-14,2,605.24,1,302.62,2.0,605.24
CUST017954,Facebook Ads,UK,2024-12-16,2024-12-16,1,69.44,1,69.44,1.0,69.44
CUST017955,Google Ads,UK,2023-04-29,2023-07-26,5,1805.67,4,361.134,1.25,1805.67
CUST017956,Google Ads,Canada,2023-12-03,2023-12-03,1,362.19,1,362.19,1.0,362.19
CUST017957,Email,Australia,2024-07-28,2024-09-13,2,570.76,3,285.38,0.6666666666666666,570.76
CUST017958,Referral,Australia,2024-03-04,2024-05-15,4,1245.84,3,311.46,1.3333333333333333,1245.84
CUST017959,Referral,France,2024-04-27,2024-12-19,6,2499.11,9,416.5183333333334,0.6666666666666666,2499.1099999999997
CUST017960,Direct,Canada,2023-06-25,2023-07-25,2,198.18,2,99.09,1.0,198.18
CUST017961,Instagram,Australia,2024-03-07,2024-03-07,1,618.54,1,618.54,1.0,618.54
CUST017962,Direct,France,2024-11-15,2024-12-20,2,857.65,2,428.825,1.0,857.65
CUST017963,Email,Australia,2024-05-24,2024-10-29,6,1797.49,6,299.58166666666665,1.0,1797.4899999999998
CUST017964,Facebook Ads,UK,2023-07-10,2024-12-09,16,3901.51,18,243.844375,0.8888888888888888,3901.51
CUST017965,Google Ads,France,2024-05-15,2024-05-15,1,837.76,1,837.76,1.0,837.76
CUST017966,Organic Search,Australia,2024-12-19,2024-12-19,1,50.91,1,50.91,1.0,50.91
CUST017967,Instagram,France,2023-04-11,2023-04-11,1,264.32,1,264.32,1.0,264.32
CUST017968,Facebook Ads,France,2023-03-05,2023-04-25,3,601.4100000000001,2,200.47000000000003,1.5,601.4100000000001
CUST017969,Email,Australia,2024-11-15,2024-11-30,2,499.15,1,249.575,2.0,499.15
CUST017970,Referral,France,2023-03-11,2023-12-20,9,3423.2200000000003,10,380.3577777777778,0.9,3423.2200000000007
CUST017971,Email,USA,2024-12-27,2024-12-27,1,105.07,1,105.07,1.0,105.07
CUST017972,Facebook Ads,USA,2024-12-09,2024-12-09,1,76.44,1,76.44,1.0,76.44
CUST017973,Email,Australia,2023-07-02,2023-07-02,1,64.36,1,64.36,1.0,64.36
CUST017974,Referral,USA,2023-12-19,2024-03-09,3,993.7,4,331.23333333333335,0.75,993.7
CUST017975,Facebook Ads,USA,2024-04-14,2024-05-21,2,453.79,2,226.895,1.0,453.79
CUST017976,Organic Search,Canada,2024-03-04,2024-05-02,4,1387.25,3,346.8125,1.3333333333333333,1387.25
CUST017977,Direct,Germany,2024-10-23,2024-12-24,3,629.78,3,209.92666666666665,1.0,629.78
CUST017978,Instagram,Australia,2024-06-17,2024-12-07,6,1716.51,7,286.085,0.8571428571428571,1716.5099999999998
CUST017979,Email,France,2024-07-25,2024-10-27,3,144.82,4,48.27333333333333,0.75,144.82
CUST017981,Organic Search,Australia,2023-06-11,2024-02-07,8,2866.12,9,358.265,0.8888888888888888,2866.1199999999994
CUST017982,Google Ads,USA,2024-01-10,2024-11-29,11,2058.89,11,187.17181818181817,1.0,2058.89
CUST017983,Organic Search,France,2024-03-09,2024-03-19,2,1026.22,1,513.11,2.0,1026.22
CUST017984,Organic Search,Germany,2023-10-23,2024-05-06,5,695.05,8,139.01,0.625,695.05
CUST017985,Organic Search,Australia,2023-07-19,2024-11-01,16,5024.5599999999995,17,314.03499999999997,0.9411764705882353,5024.5599999999995
CUST017986,Referral,France,2024-08-20,2024-09-08,2,309.46000000000004,2,154.73000000000002,1.0,309.46000000000004
CUST017987,Google Ads,UK,2024-03-18,2024-05-17,3,1534.6399999999999,3,511.5466666666666,1.0,1534.6399999999999
CUST017988,Instagram,UK,2024-09-03,2024-09-03,1,247.72,1,247.72,1.0,247.72
CUST017989,Organic Search,Australia,2024-03-30,2024-06-28,4,1100.46,4,275.115,1.0,1100.46
CUST017990,Referral,Canada,2024-05-31,2024-05-31,1,583.88,1,583.88,1.0,583.88
CUST017991,Referral,Germany,2024-10-29,2024-10-29,1,205.11,1,205.11,1.0,205.11
CUST017992,Instagram,Canada,2023-09-22,2024-04-22,8,1497.51,8,187.18875,1.0,1497.51
CUST017993,Direct,France,2024-05-13,2024-12-02,8,1709.53,8,213.69125,1.0,1709.53
CUST017994,Facebook Ads,Germany,2024-09-23,2024-12-10,4,1160.2,4,290.05,1.0,1160.2
CUST017995,Google Ads,Australia,2023-03-16,2023-06-29,5,719.06,4,143.81199999999998,1.25,719.06
CUST017996,Google Ads,Canada,2023-05-26,2023-05-26,1,431.44,1,431.44,1.0,431.44
CUST017997,Email,France,2024-07-28,2024-09-15,2,285.11,3,142.555,0.6666666666666666,285.11
CUST017998,Organic Search,USA,2024-11-11,2024-12-26,2,558.14,2,279.07,1.0,558.14
CUST017999,Facebook Ads,France,2023-06-12,2023-06-12,1,156.04,1,156.04,1.0,156.04
CUST018000,Direct,Canada,2023-11-18,2024-05-17,5,1574.7,7,314.94,0.7142857142857143,1574.7
CUST018001,Google Ads,Australia,2024-02-08,2024-02-08,1,371.24,1,371.24,1.0,371.24
CUST018002,Direct,Australia,2023-11-20,2023-11-20,1,892.6,1,892.6,1.0,892.6
CUST018003,Email,Germany,2024-10-03,2024-12-14,3,307.92,3,102.64,1.0,307.92
CUST018004,Organic Search,Germany,2023-09-18,2023-11-10,4,591.21,3,147.8025,1.3333333333333333,591.21
CUST018005,Facebook Ads,USA,2024-06-25,2024-11-19,7,2194.39,6,313.4842857142857,1.1666666666666667,2194.3900000000003
CUST018006,Referral,Canada,2023-03-25,2023-03-25,1,648.36,1,648.36,1.0,648.36
CUST018007,Organic Search,Australia,2023-08-26,2023-11-20,4,1184.1299999999999,4,296.03249999999997,1.0,1184.1299999999999
CUST018008,Facebook Ads,Australia,2024-10-05,2024-11-25,2,254.47,2,127.235,1.0,254.47
CUST018009,Instagram,USA,2024-02-19,2024-11-13,9,2540.52,10,282.28,0.9,2540.52
CUST018011,Direct,Australia,2024-08-13,2024-11-16,4,624.3,4,156.075,1.0,624.3
CUST018012,Organic Search,France,2024-08-17,2024-08-17,1,55.42,1,55.42,1.0,55.42
CUST018013,Email,UK,2023-09-30,2023-11-12,2,1187.0900000000001,3,593.5450000000001,0.6666666666666666,1187.0900000000001
CUST018014,Referral,UK,2024-02-14,2024-02-14,1,185.4,1,185.4,1.0,185.4
CUST018015,Email,USA,2024-07-05,2024-11-14,6,1476.9,5,246.15,1.2,1476.9
CUST018016,Direct,USA,2023-04-20,2023-06-08,4,976.11,3,244.0275,1.3333333333333333,976.11
CUST018017,Organic Search,France,2024-09-22,2024-09-22,1,145.83,1,145.83,1.0,145.83
CUST018018,Google Ads,USA,2023-06-27,2024-03-05,8,2378.59,10,297.32375,0.8,2378.59
CUST018019,Google Ads,USA,2023-05-01,2023-12-19,8,2746.0899999999997,8,343.26124999999996,1.0,2746.0899999999997
CUST018020,Facebook Ads,USA,2023-10-08,2024-11-25,14,2021.57,14,144.39785714285713,1.0,2021.57
CUST018021,Email,Australia,2023-03-17,2023-06-26,5,2201.64,4,440.328,1.25,2201.64
CUST018022,Email,USA,2023-02-21,2023-03-06,2,343.19,2,171.595,1.0,343.19
CUST018023,Referral,USA,2023-03-13,2023-05-06,2,582.74,3,291.37,0.6666666666666666,582.74
CUST018024,Direct,UK,2024-06-08,2024-08-14,3,1537.53,3,512.51,1.0,1537.53
CUST018026,Referral,France,2024-08-21,2024-11-09,3,867.95,4,289.31666666666666,0.75,867.95
CUST018027,Organic Search,Germany,2024-08-21,2024-09-27,3,1663.3,2,554.4333333333333,1.5,1663.2999999999997
CUST018028,Organic Search,France,2024-08-11,2024-12-12,6,2349.62,5,391.6033333333333,1.2,2349.6199999999994
CUST018029,Email,Australia,2023-12-15,2024-03-30,5,1919.8899999999999,4,383.97799999999995,1.25,1919.8899999999999
CUST018030,Direct,Australia,2023-05-30,2023-12-28,7,1016.86,8,145.2657142857143,0.875,1016.8600000000001
CUST018031,Facebook Ads,Australia,2023-07-29,2023-10-26,4,1275.83,4,318.9575,1.0,1275.83
CUST018032,Direct,Canada,2023-08-13,2023-08-30,3,1073.58,1,357.85999999999996,3.0,1073.58
CUST018033,Instagram,France,2024-03-02,2024-06-06,5,1018.94,4,203.788,1.25,1018.94
CUST018034,Google Ads,France,2023-10-05,2024-02-23,4,1119.6599999999999,5,279.91499999999996,0.8,1119.6599999999999
CUST018035,Direct,USA,2024-01-21,2024-06-14,7,2958.22,6,422.6028571428571,1.1666666666666667,2958.22
CUST018036,Facebook Ads,USA,2023-04-13,2023-11-29,9,2753.1,8,305.9,1.125,2753.1
CUST018037,Direct,USA,2024-08-21,2024-08-21,1,377.48,1,377.48,1.0,377.48
CUST018038,Facebook Ads,Germany,2023-11-09,2024-02-22,5,2028.19,4,405.63800000000003,1.25,2028.19
CUST018039,Organic Search,Australia,2024-01-16,2024-12-28,13,2698.3199999999997,12,207.5630769230769,1.0833333333333333,2698.3199999999997
CUST018040,Google Ads,USA,2024-06-17,2024-12-05,5,1545.76,7,309.152,0.7142857142857143,1545.76
CUST018041,Direct,Canada,2024-01-13,2024-03-20,3,2064.68,3,688.2266666666666,1.0,2064.68
CUST018042,Direct,UK,2023-09-11,2023-09-21,2,345.40999999999997,1,172.70499999999998,2.0,345.40999999999997
CUST018043,Direct,Canada,2023-02-04,2023-02-04,1,131.7,1,131.7,1.0,131.7
CUST018044,Facebook Ads,Germany,2024-07-13,2024-07-13,1,486.44,1,486.44,1.0,486.44
CUST018045,Direct,USA,2023-03-29,2023-08-29,5,1692.3,6,338.46,0.8333333333333334,1692.3000000000002
CUST018046,Organic Search,France,2024-07-10,2024-11-25,5,1439.67,5,287.934,1.0,1439.67
CUST018047,Organic Search,UK,2024-06-08,2024-06-15,2,747.1600000000001,1,373.58000000000004,2.0,747.1600000000001
CUST018048,Email,Australia,2023-09-26,2023-09-26,1,139.86,1,139.86,1.0,139.86
CUST018049,Email,Germany,2024-01-26,2024-01-26,1,160.42,1,160.42,1.0,160.42
CUST018050,Facebook Ads,Canada,2024-04-11,2024-05-19,2,771.8900000000001,2,385.94500000000005,1.0,771.8900000000001
CUST018051,Facebook Ads,USA,2023-03-26,2023-03-26,1,491.88,1,491.88,1.0,491.88
CUST018052,Organic Search,Germany,2024-10-05,2024-10-05,1,468.3,1,468.3,1.0,468.3
CUST018054,Direct,France,2024-08-31,2024-12-21,3,1823.04,5,607.68,0.6,1823.0399999999997
CUST018056,Facebook Ads,France,2024-11-19,2024-11-19,1,336.02,1,336.02,1.0,336.02
CUST018058,Organic Search,Australia,2024-01-12,2024-03-14,3,476.27,3,158.75666666666666,1.0,476.27
CUST018059,Organic Search,Canada,2024-01-31,2024-12-10,11,2674.0299999999997,12,243.09363636363634,0.9166666666666666,2674.0299999999997
CUST018061,Facebook Ads,Australia,2024-08-07,2024-08-07,1,296.76,1,296.76,1.0,296.76
CUST018062,Facebook Ads,Germany,2024-01-17,2024-11-06,7,2132.34,11,304.62,0.6363636363636364,2132.34
CUST018063,Direct,Germany,2024-05-21,2024-05-21,1,181.62,1,181.62,1.0,181.62
CUST018064,Direct,Australia,2023-05-14,2023-05-21,2,341.08000000000004,1,170.54000000000002,2.0,341.08000000000004
CUST018065,Google Ads,Germany,2024-01-12,2024-02-17,2,963.74,2,481.87,1.0,963.74
CUST018066,Organic Search,UK,2024-08-28,2024-08-28,1,216.01,1,216.01,1.0,216.01
CUST018067,Instagram,UK,2024-07-05,2024-07-31,3,1450.6799999999998,1,483.55999999999995,3.0,1450.6799999999998
CUST018068,Google Ads,Australia,2024-06-19,2024-08-11,2,1109.3200000000002,3,554.6600000000001,0.6666666666666666,1109.3200000000002
CUST018069,Google Ads,Australia,2023-05-13,2023-05-13,1,626.64,1,626.64,1.0,626.64
CUST018071,Email,Australia,2023-09-22,2024-04-05,6,1778.76,8,296.46,0.75,1778.7599999999998
CUST018072,Organic Search,France,2023-09-27,2024-05-09,8,3155.31,9,394.41375,0.8888888888888888,3155.31
CUST018073,Direct,Germany,2023-02-15,2023-04-24,3,1765.51,3,588.5033333333333,1.0,1765.51
CUST018074,Instagram,France,2024-06-03,2024-08-26,3,851.8,3,283.93333333333334,1.0,851.8
CUST018075,Organic Search,Australia,2023-11-14,2024-01-20,3,728.5600000000001,3,242.85333333333335,1.0,728.5600000000001
CUST018076,Google Ads,Germany,2024-08-10,2024-12-16,4,1432.8600000000001,5,358.21500000000003,0.8,1432.8600000000004
CUST018077,Facebook Ads,UK,2024-11-22,2024-12-01,2,236.37,2,118.185,1.0,236.37
CUST018078,Organic Search,Germany,2024-08-16,2024-08-16,1,151.19,1,151.19,1.0,151.19
CUST018079,Organic Search,Canada,2024-01-29,2024-08-15,8,2272.66,8,284.0825,1.0,2272.66
CUST018080,Facebook Ads,USA,2023-08-09,2024-05-10,10,5015.68,10,501.56800000000004,1.0,5015.68
CUST018081,Instagram,Germany,2024-11-25,2024-11-25,1,49.96,1,49.96,1.0,49.96
CUST018082,Instagram,Australia,2024-01-29,2024-01-29,1,162.92,1,162.92,1.0,162.92
CUST018083,Organic Search,Canada,2024-10-17,2024-12-01,3,1075.49,3,358.49666666666667,1.0,1075.49
CUST018084,Direct,UK,2023-08-17,2023-12-10,3,881.11,5,293.7033333333333,0.6,881.1099999999999
CUST018085,Facebook Ads,UK,2024-09-30,2024-12-25,5,1930.04,4,386.008,1.25,1930.04
CUST018086,Email,USA,2024-02-16,2024-11-19,9,2344.52,10,260.5022222222222,0.9,2344.52
CUST018088,Facebook Ads,France,2024-12-19,2024-12-19,1,34.92,1,34.92,1.0,34.92
CUST018089,Google Ads,France,2024-11-08,2024-11-08,1,174.84,1,174.84,1.0,174.84
CUST018090,Email,Germany,2023-12-23,2024-06-16,7,2719.47,7,388.49571428571426,1.0,2719.47
CUST018091,Facebook Ads,UK,2023-09-19,2024-09-17,12,4009.07,13,334.0891666666667,0.9230769230769231,4009.0700000000006
CUST018092,Direct,Canada,2023-07-09,2023-07-09,1,103.82,1,103.82,1.0,103.82
CUST018093,Organic Search,USA,2023-12-01,2024-04-23,4,1040.5,5,260.125,0.8,1040.5
CUST018094,Referral,France,2024-11-19,2024-12-22,3,318.05,2,106.01666666666667,1.5,318.05
CUST018095,Instagram,Germany,2024-10-23,2024-10-23,1,742.44,1,742.44,1.0,742.44
CUST018096,Organic Search,Germany,2023-11-27,2023-11-27,1,196.93,1,196.93,1.0,196.93
CUST018097,Facebook Ads,UK,2024-02-17,2024-12-23,10,4053.35,11,405.335,0.9090909090909091,4053.3499999999995
CUST018098,Email,Canada,2024-01-05,2024-01-05,1,454.52,1,454.52,1.0,454.52
CUST018099,Email,Canada,2023-07-08,2023-07-08,1,70.74,1,70.74,1.0,70.74
CUST018100,Facebook Ads,France,2024-09-05,2024-10-31,4,954.9,2,238.725,2.0,954.9
CUST018101,Instagram,Germany,2023-09-09,2023-09-09,1,374.14,1,374.14,1.0,374.14
CUST018102,Organic Search,UK,2023-06-05,2024-04-17,9,2193.96,11,243.77333333333334,0.8181818181818182,2193.96
CUST018103,Email,Canada,2024-01-23,2024-10-31,12,5317.71,10,443.1425,1.2,5317.709999999999
CUST018104,Email,Germany,2024-08-03,2024-12-14,6,2083.5,5,347.25,1.2,2083.5
CUST018105,Referral,Canada,2023-03-14,2023-04-21,2,625.14,2,312.57,1.0,625.14
CUST018106,Google Ads,USA,2023-05-31,2023-10-27,5,1440.68,6,288.136,0.8333333333333334,1440.6800000000003
CUST018107,Referral,Canada,2023-07-05,2023-07-05,1,455.61,1,455.61,1.0,455.61
CUST018108,Google Ads,Canada,2024-11-03,2024-12-30,2,396.70000000000005,2,198.35000000000002,1.0,396.70000000000005
CUST018109,Email,Germany,2023-07-01,2023-08-13,2,842.43,2,421.215,1.0,842.43
CUST018110,Google Ads,Canada,2023-04-10,2024-04-27,12,3532.73,13,294.39416666666665,0.9230769230769231,3532.73
CUST018111,Organic Search,Canada,2023-10-22,2024-02-20,4,927.64,5,231.91,0.8,927.6400000000001
CUST018112,Email,USA,2023-08-30,2024-12-03,12,4571.56,17,380.96333333333337,0.7058823529411765,4571.56
CUST018113,Email,Canada,2023-03-02,2023-03-17,2,177.51,1,88.755,2.0,177.51
CUST018114,Google Ads,Canada,2023-11-07,2023-12-19,3,1194.35,2,398.1166666666666,1.5,1194.35
CUST018115,Facebook Ads,Germany,2023-02-07,2023-02-07,1,718.5,1,718.5,1.0,718.5
CUST018116,Google Ads,UK,2023-07-07,2024-05-19,9,2959.94,11,328.88222222222225,0.8181818181818182,2959.9400000000005
CUST018117,Google Ads,USA,2024-01-01,2024-08-02,7,1797.9,8,256.84285714285716,0.875,1797.9
CUST018118,Instagram,Canada,2024-05-17,2024-07-07,4,1845.21,3,461.3025,1.3333333333333333,1845.2099999999998
CUST018119,Instagram,UK,2024-05-29,2024-05-29,1,162.15,1,162.15,1.0,162.15
CUST018120,Organic Search,Germany,2024-04-22,2024-04-22,1,201.1,1,201.1,1.0,201.1
CUST018121,Organic Search,USA,2023-10-13,2023-10-13,1,138.36,1,138.36,1.0,138.36
CUST018122,Facebook Ads,Australia,2024-12-11,2024-12-11,1,398.6,1,398.6,1.0,398.6
CUST018123,Instagram,Germany,2024-11-23,2024-11-23,1,735.6,1,735.6,1.0,735.6
CUST018125,Organic Search,USA,2024-02-22,2024-07-23,7,2652.91,6,378.9871428571428,1.1666666666666667,2652.91
CUST018127,Instagram,UK,2023-09-26,2024-08-28,12,2611.22,12,217.60166666666666,1.0,2611.22
CUST018128,Instagram,Germany,2023-12-10,2024-02-07,3,1694.97,3,564.99,1.0,1694.97
CUST018129,Facebook Ads,USA,2024-02-22,2024-04-20,2,629.14,3,314.57,0.6666666666666666,629.1399999999999
CUST018130,Instagram,UK,2024-12-03,2024-12-12,2,786.76,1,393.38,2.0,786.76
CUST018132,Google Ads,UK,2023-02-27,2024-02-11,12,3247.0,13,270.5833333333333,0.9230769230769231,3247.0
CUST018133,Email,Germany,2023-10-28,2023-12-26,3,515.76,3,171.92,1.0,515.76
CUST018134,Referral,Germany,2024-02-15,2024-03-08,2,767.49,2,383.745,1.0,767.49
CUST018135,Email,Canada,2024-07-07,2024-11-25,4,1655.74,5,413.935,0.8,1655.7400000000002
CUST018136,Google Ads,Canada,2023-03-13,2023-04-11,2,1056.38,2,528.19,1.0,1056.38
CUST018137,Direct,UK,2024-04-28,2024-07-16,3,1145.84,4,381.94666666666666,0.75,1145.84
CUST018138,Direct,Germany,2023-10-10,2023-10-10,1,102.12,1,102.12,1.0,102.12
CUST018139,Google Ads,UK,2024-09-14,2024-09-14,1,125.22,1,125.22,1.0,125.22
CUST018140,Email,France,2024-11-10,2024-12-31,3,1008.26,2,336.08666666666664,1.5,1008.26
CUST018141,Google Ads,Australia,2023-10-12,2023-10-12,1,534.92,1,534.92,1.0,534.92
CUST018142,Organic Search,Germany,2024-01-18,2024-01-18,1,113.15,1,113.15,1.0,113.15
CUST018143,Direct,France,2023-04-03,2023-08-23,4,1324.71,5,331.1775,0.8,1324.71
CUST018144,Email,France,2024-07-27,2024-12-01,4,1411.5900000000001,6,352.89750000000004,0.6666666666666666,1411.5900000000001
CUST018145,Google Ads,Germany,2024-11-13,2024-12-25,3,1420.3899999999999,2,473.4633333333333,1.5,1420.3899999999999
CUST018146,Organic Search,Canada,2023-06-26,2024-08-06,15,3807.1299999999997,15,253.80866666666665,1.0,3807.1299999999997
CUST018147,Instagram,UK,2024-05-10,2024-07-28,4,474.74,3,118.685,1.3333333333333333,474.74
CUST018148,Direct,USA,2024-10-12,2024-11-14,2,376.57,2,188.285,1.0,376.57
CUST018149,Referral,USA,2024-03-26,2024-04-25,2,199.69,2,99.845,1.0,199.69
CUST018151,Google Ads,Germany,2023-02-18,2023-03-24,2,880.72,2,440.36,1.0,880.72
CUST018153,Organic Search,Canada,2024-01-16,2024-02-07,2,229.85999999999999,2,114.92999999999999,1.0,229.85999999999999
CUST018154,Instagram,Canada,2023-05-03,2023-06-29,4,1006.5799999999999,2,251.64499999999998,2.0,1006.5799999999999
CUST018155,Google Ads,USA,2024-07-01,2024-07-01,1,376.23,1,376.23,1.0,376.23
CUST018156,Facebook Ads,France,2024-12-07,2024-12-07,1,481.8,1,481.8,1.0,481.8
CUST018157,Email,Australia,2024-10-23,2024-12-07,2,748.57,3,374.285,0.6666666666666666,748.57
CUST018158,Direct,USA,2023-08-19,2024-01-16,5,1198.42,6,239.68400000000003,0.8333333333333334,1198.4200000000003
CUST018159,Referral,Canada,2024-12-10,2024-12-10,1,313.72,1,313.72,1.0,313.72
CUST018160,Referral,USA,2023-09-07,2023-11-20,3,614.96,3,204.98666666666668,1.0,614.96
CUST018161,Google Ads,USA,2023-10-25,2024-12-13,15,4598.88,15,306.592,1.0,4598.88
CUST018162,Email,Australia,2023-09-26,2023-09-26,1,122.06,1,122.06,1.0,122.06
CUST018163,Email,UK,2023-03-02,2023-04-04,2,175.38,2,87.69,1.0,175.38
CUST018164,Referral,Germany,2023-06-09,2023-07-26,2,1741.88,2,870.94,1.0,1741.88
CUST018165,Referral,France,2023-05-30,2023-09-06,4,1802.23,5,450.5575,0.8,1802.23
CUST018166,Facebook Ads,UK,2023-03-13,2023-04-14,2,939.0,2,469.5,1.0,939.0
CUST018167,Email,Germany,2023-12-07,2024-05-25,6,2997.36,6,499.56,1.0,2997.36
CUST018168,Organic Search,Canada,2024-09-25,2024-12-31,4,1183.6,4,295.9,1.0,1183.6
CUST018169,Direct,Australia,2023-05-06,2023-07-07,3,2102.08,3,700.6933333333333,1.0,2102.08
CUST018170,Google Ads,Australia,2024-10-17,2024-10-17,1,33.11,1,33.11,1.0,33.11
CUST018171,Google Ads,UK,2024-07-24,2024-07-24,1,480.12,1,480.12,1.0,480.12
CUST018172,Facebook Ads,Germany,2023-05-06,2023-10-31,6,1390.48,6,231.74666666666667,1.0,1390.48
CUST018173,Direct,Australia,2024-08-20,2024-11-17,5,2187.5,4,437.5,1.25,2187.5
CUST018174,Facebook Ads,UK,2024-12-22,2024-12-22,1,318.92,1,318.92,1.0,318.92
CUST018176,Instagram,USA,2023-10-28,2024-01-11,3,1224.51,4,408.17,0.75,1224.51
CUST018177,Google Ads,USA,2023-08-14,2023-12-20,7,2940.2200000000003,5,420.0314285714286,1.4,2940.22
CUST018178,Email,UK,2023-12-08,2024-03-16,4,773.4200000000001,4,193.35500000000002,1.0,773.4200000000001
CUST018179,Direct,UK,2023-10-12,2023-12-07,2,336.65,3,168.325,0.6666666666666666,336.65
CUST018180,Referral,France,2023-09-14,2024-09-03,9,3548.43,13,394.27,0.6923076923076923,3548.43
