order_id,customer_id,transaction_date,product_category,quantity,unit_price,revenue,signup_date,acquisition_channel,country
ORD0058283,CUST016171,11/4/2023,Home,2,25.78,51.56,23/03/2023,Facebook Ads,USA
ORD0058284,CUST016171,2/5/2023,Electronics,4,212.1,848.4,23/03/2023,Facebook Ads,USA
ORD0058285,CUST016172,6/3/2023,Sports,2,101.42,202.84,13/02/2023,Direct,USA
ORD0058286,CUST016172,24/03/2023,Fashion,4,227.43,909.72,13/02/2023,Direct,USA
ORD0058287,CUST016172,19/05/2023,Fashion,2,23.83,47.66,13/02/2023,Direct,USA
ORD0058288,CUST016172,31/05/2023,Fashion,1,43.68,43.68,13/02/2023,Direct,USA
ORD0058289,CUST016172,13/07/2023,Books,1,29.54,29.54,13/02/2023,Direct,USA
ORD0058290,CUST016172,16/08/2023,Home,2,201.51,403.02,13/02/2023,Direct,USA
ORD0058291,CUST016173,31/12/2024,Home,4,190.83,763.32,6/12/2024,Organic Search,USA
ORD0058292,CUST016174,16/10/2023,Fashion,4,15.84,63.36,30/09/2023,Instagram,Australia
ORD0058293,CUST016175,27/03/2024,Sports,3,172.28,516.84,29/01/2024,Instagram,Germany
ORD0058294,CUST016175,20/04/2024,Books,3,231.42,694.26,29/01/2024,Instagram,Germany
ORD0058295,CUST016175,15/05/2024,Beauty,4,192.31,769.24,29/01/2024,Instagram,Germany
ORD0058296,CUST016176,24/08/2024,Home,3,164.95,494.85,17/08/2024,Referral,France
ORD0058297,CUST016176,17/09/2024,Home,4,22.89,91.56,17/08/2024,Referral,France
ORD0058298,CUST016177,20/04/2023,Sports,2,189.46,378.92,27/02/2023,Referral,France
ORD0058299,CUST016177,7/5/2023,Sports,2,103.74,207.48,27/02/2023,Referral,France
ORD0058300,CUST016177,5/6/2023,Electronics,2,202.38,404.76,27/02/2023,Referral,France
ORD0058301,CUST016177,22/07/2023,Books,1,94.19,94.19,27/02/2023,Referral,France
ORD0058302,CUST016177,24/08/2023,Electronics,1,136.74,136.74,27/02/2023,Referral,France
ORD0058303,CUST016177,16/09/2023,Home,2,25.23,50.46,27/02/2023,Referral,France
ORD0058304,CUST016178,4/8/2024,Books,2,151.43,302.86,18/07/2024,Email,Canada
ORD0058305,CUST016178,16/09/2024,Fashion,1,53.76,53.76,18/07/2024,Email,Canada
ORD0058306,CUST016178,5/11/2024,Electronics,4,135.55,542.2,18/07/2024,Email,Canada
ORD0058307,CUST016178,11/12/2024,Beauty,3,199.14,597.42,18/07/2024,Email,Canada
ORD0058308,CUST016179,23/01/2023,Beauty,4,233.08,932.32,1/1/2023,Direct,UK
ORD0058309,CUST016179,11/3/2023,Fashion,4,242.48,969.92,1/1/2023,Direct,UK
ORD0058310,CUST016179,11/4/2023,Beauty,1,42.08,42.08,1/1/2023,Direct,UK
ORD0058311,CUST016179,24/05/2023,Fashion,2,151.57,303.14,1/1/2023,Direct,UK
ORD0058312,CUST016179,4/6/2023,Fashion,3,217.68,653.04,1/1/2023,Direct,UK
ORD0058313,CUST016179,25/07/2023,Home,2,102.89,205.78,1/1/2023,Direct,UK
ORD0058314,CUST016179,6/9/2023,Fashion,3,111.55,334.65,1/1/2023,Direct,UK
ORD0058315,CUST016179,29/09/2023,Sports,2,44.82,89.64,1/1/2023,Direct,UK
ORD0058316,CUST016179,17/10/2023,Fashion,1,147.34,147.34,1/1/2023,Direct,UK
ORD0058317,CUST016180,13/09/2023,Sports,4,215.73,862.92,4/8/2023,Instagram,USA
ORD0058318,CUST016180,31/10/2023,Sports,1,53.93,53.93,4/8/2023,Instagram,USA
ORD0058319,CUST016180,23/12/2023,Home,2,42.66,85.32,4/8/2023,Instagram,USA
ORD0058320,CUST016181,23/12/2023,Sports,3,211.48,634.44,13/11/2023,Email,USA
ORD0058321,CUST016181,4/2/2024,Home,1,188.12,188.12,13/11/2023,Email,USA
ORD0058322,CUST016182,3/9/2023,Fashion,1,91.46,91.46,16/08/2023,Google Ads,USA
ORD0058323,CUST016182,26/10/2023,Books,2,181.63,363.26,16/08/2023,Google Ads,USA
ORD0058324,CUST016182,11/11/2023,Books,1,170.76,170.76,16/08/2023,Google Ads,USA
ORD0058325,CUST016182,8/1/2024,Sports,2,27.76,55.52,16/08/2023,Google Ads,USA
ORD0058326,CUST016182,8/2/2024,Beauty,2,58.61,117.22,16/08/2023,Google Ads,USA
ORD0058327,CUST016182,6/3/2024,Sports,3,146.5,439.5,16/08/2023,Google Ads,USA
ORD0058328,CUST016183,8/6/2024,Electronics,3,102.62,307.86,17/04/2024,Facebook Ads,Canada
ORD0058329,CUST016184,2/6/2024,Fashion,1,73.01,73.01,28/04/2024,Referral,Canada
ORD0058330,CUST016184,9/7/2024,Home,3,214.1,642.3,28/04/2024,Referral,Canada
ORD0058331,CUST016184,12/8/2024,Sports,2,160.99,321.98,28/04/2024,Referral,Canada
ORD0058332,CUST016184,3/10/2024,Sports,1,32.53,32.53,28/04/2024,Referral,Canada
ORD0058333,CUST016184,20/11/2024,Books,3,74.25,222.75,28/04/2024,Referral,Canada
ORD0058334,CUST016185,21/12/2024,Sports,4,51.95,207.8,1/11/2024,Google Ads,Canada
ORD0058335,CUST016186,27/10/2023,Home,4,168.73,674.92,14/10/2023,Referral,USA
ORD0058336,CUST016187,21/06/2024,Home,1,15.72,15.72,25/05/2024,Organic Search,France
ORD0058337,CUST016187,17/08/2024,Books,4,52.26,209.04,25/05/2024,Organic Search,France
ORD0058338,CUST016187,2/9/2024,Home,1,131.95,131.95,25/05/2024,Organic Search,France
ORD0058339,CUST016187,24/10/2024,Home,1,120.26,120.26,25/05/2024,Organic Search,France
ORD0058340,CUST016188,17/08/2024,Fashion,1,56.84,56.84,31/07/2024,Facebook Ads,USA
ORD0058341,CUST016188,5/9/2024,Books,2,10.58,21.16,31/07/2024,Facebook Ads,USA
ORD0058342,CUST016188,15/09/2024,Sports,1,82.2,82.2,31/07/2024,Facebook Ads,USA
ORD0058343,CUST016188,3/11/2024,Books,1,38.9,38.9,31/07/2024,Facebook Ads,USA
ORD0058344,CUST016189,21/04/2024,Electronics,3,198.68,596.04,2/4/2024,Email,Canada
ORD0058345,CUST016189,25/05/2024,Beauty,1,211.05,211.05,2/4/2024,Email,Canada
ORD0058346,CUST016189,29/06/2024,Beauty,3,225.89,677.67,2/4/2024,Email,Canada
ORD0058347,CUST016190,30/05/2023,Home,2,106.18,212.36,5/4/2023,Email,Canada
ORD0058348,CUST016190,7/7/2023,Home,1,151.88,151.88,5/4/2023,Email,Canada
ORD0058349,CUST016190,12/8/2023,Home,4,105.62,422.48,5/4/2023,Email,Canada
ORD0058350,CUST016190,27/08/2023,Beauty,4,188.08,752.32,5/4/2023,Email,Canada
ORD0058351,CUST016190,4/9/2023,Beauty,4,232.64,930.56,5/4/2023,Email,Canada
ORD0058352,CUST016191,4/6/2024,Fashion,2,213.98,427.96,7/5/2024,Referral,UK
ORD0058353,CUST016192,21/06/2023,Sports,3,208.78,626.34,30/05/2023,Instagram,Germany
ORD0058354,CUST016192,4/7/2023,Fashion,2,141.97,283.94,30/05/2023,Instagram,Germany
ORD0058355,CUST016192,19/08/2023,Electronics,4,125.95,503.8,30/05/2023,Instagram,Germany
ORD0058356,CUST016193,10/3/2023,Beauty,4,189.83,759.32,23/01/2023,Direct,UK
ORD0058357,CUST016193,4/5/2023,Beauty,1,29.42,29.42,23/01/2023,Direct,UK
ORD0058358,CUST016193,11/5/2023,Books,4,210.38,841.52,23/01/2023,Direct,UK
ORD0058359,CUST016193,11/6/2023,Fashion,3,50.64,151.92,23/01/2023,Direct,UK
ORD0058360,CUST016193,4/7/2023,Beauty,4,114.43,457.72,23/01/2023,Direct,UK
ORD0058361,CUST016193,7/8/2023,Fashion,3,167.33,501.99,23/01/2023,Direct,UK
ORD0058362,CUST016193,4/10/2023,Home,3,192.66,577.98,23/01/2023,Direct,UK
ORD0058363,CUST016194,4/9/2023,Fashion,1,160.12,160.12,3/8/2023,Email,UK
ORD0058364,CUST016194,25/09/2023,Beauty,4,156.36,625.44,3/8/2023,Email,UK
ORD0058365,CUST016194,1/11/2023,Electronics,1,63.56,63.56,3/8/2023,Email,UK
ORD0058366,CUST016195,23/03/2024,Beauty,2,75.89,151.78,3/2/2024,Organic Search,USA
ORD0058367,CUST016195,28/04/2024,Home,2,216.31,432.62,3/2/2024,Organic Search,USA
ORD0058368,CUST016195,10/5/2024,Beauty,4,79.12,316.48,3/2/2024,Organic Search,USA
ORD0058369,CUST016196,11/3/2024,Sports,3,157.44,472.32,14/02/2024,Organic Search,Germany
ORD0058370,CUST016196,24/04/2024,Books,2,43.57,87.14,14/02/2024,Organic Search,Germany
ORD0058371,CUST016196,19/06/2024,Books,2,235.21,470.42,14/02/2024,Organic Search,Germany
ORD0058372,CUST016197,28/06/2023,Home,2,249.1,498.2,11/5/2023,Instagram,Germany
ORD0058373,CUST016198,30/06/2023,Sports,3,158.48,475.44,28/05/2023,Organic Search,USA
ORD0058374,CUST016198,16/07/2023,Beauty,1,41.46,41.46,28/05/2023,Organic Search,USA
ORD0058375,CUST016198,2/8/2023,Fashion,3,228.48,685.44,28/05/2023,Organic Search,USA
ORD0058376,CUST016198,26/08/2023,Books,2,119.92,239.84,28/05/2023,Organic Search,USA
ORD0058377,CUST016198,9/10/2023,Beauty,3,67.45,202.35,28/05/2023,Organic Search,USA
ORD0058378,CUST016198,22/11/2023,Books,4,133.09,532.36,28/05/2023,Organic Search,USA
ORD0058379,CUST016199,2/3/2024,Home,3,165.48,496.44,16/01/2024,Direct,France
ORD0058380,CUST016200,20/05/2023,Beauty,3,248.14,744.42,19/04/2023,Facebook Ads,Australia
ORD0058381,CUST016201,21/07/2024,Beauty,4,172.43,689.72,5/7/2024,Referral,USA
ORD0058382,CUST016201,12/8/2024,Fashion,3,182.01,546.03,5/7/2024,Referral,USA
ORD0058383,CUST016202,25/05/2023,Home,3,91.15,273.45,1/5/2023,Organic Search,France
ORD0058384,CUST016202,20/07/2023,Home,1,70.73,70.73,1/5/2023,Organic Search,France
ORD0058385,CUST016202,13/09/2023,Fashion,2,207.14,414.28,1/5/2023,Organic Search,France
ORD0058386,CUST016202,29/09/2023,Beauty,1,15.55,15.55,1/5/2023,Organic Search,France
ORD0058387,CUST016203,12/11/2023,Fashion,1,248.08,248.08,22/10/2023,Facebook Ads,France
ORD0058388,CUST016203,7/12/2023,Books,2,236.58,473.16,22/10/2023,Facebook Ads,France
ORD0058389,CUST016203,6/1/2024,Sports,2,175.22,350.44,22/10/2023,Facebook Ads,France
ORD0058390,CUST016204,15/05/2023,Beauty,3,189.59,568.77,30/04/2023,Instagram,Germany
ORD0058391,CUST016204,18/06/2023,Books,3,127.99,383.97,30/04/2023,Instagram,Germany
ORD0058392,CUST016205,20/05/2024,Sports,1,96.21,96.21,31/03/2024,Referral,USA
ORD0058393,CUST016206,21/06/2024,Sports,4,52.22,208.88,13/06/2024,Instagram,USA
ORD0058394,CUST016206,29/06/2024,Books,1,79.35,79.35,13/06/2024,Instagram,USA
ORD0058395,CUST016206,27/07/2024,Books,4,231.93,927.72,13/06/2024,Instagram,USA
ORD0058396,CUST016206,8/9/2024,Home,2,241.21,482.42,13/06/2024,Instagram,USA
ORD0058397,CUST016206,20/09/2024,Home,1,98.54,98.54,13/06/2024,Instagram,USA
ORD0058398,CUST016207,26/06/2023,Electronics,3,237.85,713.55,18/06/2023,Referral,Germany
ORD0058399,CUST016207,8/7/2023,Sports,3,237.91,713.73,18/06/2023,Referral,Germany
ORD0058400,CUST016207,2/9/2023,Sports,2,107.57,215.14,18/06/2023,Referral,Germany
ORD0058401,CUST016207,4/10/2023,Electronics,2,64.39,128.78,18/06/2023,Referral,Germany
ORD0058402,CUST016207,12/10/2023,Fashion,1,209.71,209.71,18/06/2023,Referral,Germany
ORD0058403,CUST016207,2/12/2023,Beauty,3,43.88,131.64,18/06/2023,Referral,Germany
ORD0058404,CUST016207,23/01/2024,Books,4,18.51,74.04,18/06/2023,Referral,Germany
ORD0058405,CUST016207,4/2/2024,Beauty,3,192.61,577.83,18/06/2023,Referral,Germany
ORD0058406,CUST016207,27/02/2024,Books,2,220.85,441.7,18/06/2023,Referral,Germany
ORD0058407,CUST016207,6/3/2024,Sports,3,233.46,700.38,18/06/2023,Referral,Germany
ORD0058408,CUST016207,31/03/2024,Fashion,2,173.67,347.34,18/06/2023,Referral,Germany
ORD0058409,CUST016208,26/12/2024,Sports,2,121.68,243.36,10/12/2024,Direct,UK
ORD0058410,CUST016209,21/07/2023,Beauty,1,23.62,23.62,23/05/2023,Organic Search,USA
ORD0058411,CUST016209,15/08/2023,Fashion,4,217.09,868.36,23/05/2023,Organic Search,USA
ORD0058412,CUST016209,3/9/2023,Books,4,242.81,971.24,23/05/2023,Organic Search,USA
ORD0058413,CUST016210,28/03/2023,Fashion,4,239.37,957.48,6/2/2023,Organic Search,Australia
ORD0058414,CUST016210,21/05/2023,Fashion,3,193.25,579.75,6/2/2023,Organic Search,Australia
ORD0058415,CUST016210,17/06/2023,Fashion,4,139.8,559.2,6/2/2023,Organic Search,Australia
ORD0058416,CUST016210,15/07/2023,Electronics,1,54.68,54.68,6/2/2023,Organic Search,Australia
ORD0058417,CUST016210,20/08/2023,Sports,1,35.63,35.63,6/2/2023,Organic Search,Australia
ORD0058418,CUST016210,9/9/2023,Fashion,2,180.42,360.84,6/2/2023,Organic Search,Australia
ORD0058419,CUST016210,22/10/2023,Electronics,3,180.69,542.07,6/2/2023,Organic Search,Australia
ORD0058420,CUST016210,24/11/2023,Fashion,4,156.35,625.4,6/2/2023,Organic Search,Australia
ORD0058421,CUST016212,2/11/2023,Electronics,1,249.79,249.79,18/09/2023,Facebook Ads,Canada
ORD0058422,CUST016212,8/12/2023,Beauty,4,150.89,603.56,18/09/2023,Facebook Ads,Canada
ORD0058423,CUST016213,7/10/2023,Fashion,4,173.25,693,19/08/2023,Facebook Ads,Canada
ORD0058424,CUST016213,19/10/2023,Beauty,1,183.51,183.51,19/08/2023,Facebook Ads,Canada
ORD0058425,CUST016213,22/11/2023,Sports,3,206.64,619.92,19/08/2023,Facebook Ads,Canada
ORD0058426,CUST016213,27/12/2023,Books,4,101.44,405.76,19/08/2023,Facebook Ads,Canada
ORD0058427,CUST016213,19/02/2024,Beauty,1,192.78,192.78,19/08/2023,Facebook Ads,Canada
ORD0058428,CUST016214,25/10/2023,Fashion,3,203.56,610.68,11/9/2023,Facebook Ads,USA
ORD0058429,CUST016214,7/11/2023,Electronics,2,118.14,236.28,11/9/2023,Facebook Ads,USA
ORD0058430,CUST016214,9/12/2023,Fashion,3,127.58,382.74,11/9/2023,Facebook Ads,USA
ORD0058431,CUST016215,19/01/2024,Home,1,166.8,166.8,25/11/2023,Google Ads,France
ORD0058432,CUST016215,18/02/2024,Beauty,3,239.95,719.85,25/11/2023,Google Ads,France
ORD0058433,CUST016215,11/3/2024,Books,3,217.55,652.65,25/11/2023,Google Ads,France
ORD0058434,CUST016215,19/03/2024,Books,3,51.15,153.45,25/11/2023,Google Ads,France
ORD0058435,CUST016215,26/03/2024,Electronics,2,120.04,240.08,25/11/2023,Google Ads,France
ORD0058436,CUST016216,20/12/2023,Home,3,141.65,424.95,24/10/2023,Email,Australia
ORD0058437,CUST016216,25/01/2024,Sports,2,151.07,302.14,24/10/2023,Email,Australia
ORD0058438,CUST016217,19/01/2023,Sports,4,169.93,679.72,10/1/2023,Email,Australia
ORD0058439,CUST016218,28/04/2024,Sports,2,186.35,372.7,21/03/2024,Email,Germany
ORD0058440,CUST016218,22/05/2024,Sports,3,51.04,153.12,21/03/2024,Email,Germany
ORD0058441,CUST016218,19/07/2024,Books,1,59.14,59.14,21/03/2024,Email,Germany
ORD0058442,CUST016218,5/9/2024,Books,4,219.38,877.52,21/03/2024,Email,Germany
ORD0058443,CUST016218,1/11/2024,Sports,2,233.69,467.38,21/03/2024,Email,Germany
ORD0058444,CUST016218,11/12/2024,Books,2,187.63,375.26,21/03/2024,Email,Germany
ORD0058445,CUST016218,19/12/2024,Electronics,3,153.73,461.19,21/03/2024,Email,Germany
ORD0058446,CUST016219,10/9/2023,Beauty,1,88.28,88.28,18/08/2023,Facebook Ads,Australia
ORD0058447,CUST016219,11/10/2023,Sports,4,106.9,427.6,18/08/2023,Facebook Ads,Australia
ORD0058448,CUST016219,31/10/2023,Beauty,3,43.23,129.69,18/08/2023,Facebook Ads,Australia
ORD0058449,CUST016219,20/11/2023,Fashion,1,31.22,31.22,18/08/2023,Facebook Ads,Australia
ORD0058450,CUST016220,17/08/2024,Beauty,4,58.55,234.2,19/06/2024,Organic Search,France
ORD0058451,CUST016220,17/09/2024,Sports,4,179,716,19/06/2024,Organic Search,France
ORD0058452,CUST016220,30/10/2024,Fashion,1,175.59,175.59,19/06/2024,Organic Search,France
ORD0058453,CUST016220,9/11/2024,Home,1,208.33,208.33,19/06/2024,Organic Search,France
ORD0058454,CUST016220,29/12/2024,Electronics,1,66.28,66.28,19/06/2024,Organic Search,France
ORD0058455,CUST016221,15/04/2023,Electronics,2,12.83,25.66,19/03/2023,Direct,Canada
ORD0058456,CUST016221,3/6/2023,Electronics,2,65.28,130.56,19/03/2023,Direct,Canada
ORD0058457,CUST016221,28/06/2023,Electronics,1,97.98,97.98,19/03/2023,Direct,Canada
ORD0058458,CUST016221,1/8/2023,Beauty,4,175.95,703.8,19/03/2023,Direct,Canada
ORD0058459,CUST016221,24/09/2023,Fashion,1,31.28,31.28,19/03/2023,Direct,Canada
ORD0058460,CUST016221,10/11/2023,Books,3,227.19,681.57,19/03/2023,Direct,Canada
ORD0058461,CUST016222,28/04/2024,Electronics,1,100.56,100.56,29/02/2024,Google Ads,Canada
ORD0058462,CUST016223,7/8/2023,Fashion,1,131.19,131.19,12/7/2023,Facebook Ads,Germany
ORD0058463,CUST016223,23/08/2023,Sports,4,42.25,169,12/7/2023,Facebook Ads,Germany
ORD0058464,CUST016223,9/10/2023,Books,4,241.97,967.88,12/7/2023,Facebook Ads,Germany
ORD0058465,CUST016224,4/3/2024,Electronics,4,244.3,977.2,5/2/2024,Organic Search,Canada
ORD0058466,CUST016225,17/05/2023,Books,3,165.13,495.39,19/04/2023,Google Ads,UK
ORD0058467,CUST016225,26/05/2023,Beauty,1,166.53,166.53,19/04/2023,Google Ads,UK
ORD0058468,CUST016225,25/06/2023,Electronics,4,25.84,103.36,19/04/2023,Google Ads,UK
ORD0058469,CUST016225,8/7/2023,Books,1,107.23,107.23,19/04/2023,Google Ads,UK
ORD0058470,CUST016225,8/8/2023,Home,2,48.48,96.96,19/04/2023,Google Ads,UK
ORD0058471,CUST016225,28/08/2023,Electronics,1,73.38,73.38,19/04/2023,Google Ads,UK
ORD0058472,CUST016225,20/10/2023,Electronics,2,232.35,464.7,19/04/2023,Google Ads,UK
ORD0058473,CUST016226,12/11/2023,Books,1,141.07,141.07,20/09/2023,Organic Search,Canada
ORD0058474,CUST016226,29/12/2023,Electronics,4,124.73,498.92,20/09/2023,Organic Search,Canada
ORD0058475,CUST016226,13/01/2024,Home,4,113.32,453.28,20/09/2023,Organic Search,Canada
ORD0058476,CUST016226,2/3/2024,Books,1,167.7,167.7,20/09/2023,Organic Search,Canada
ORD0058477,CUST016226,30/03/2024,Electronics,1,94.27,94.27,20/09/2023,Organic Search,Canada
ORD0058478,CUST016227,9/1/2024,Sports,4,24.01,96.04,25/11/2023,Referral,Australia
ORD0058479,CUST016227,4/3/2024,Sports,4,116.68,466.72,25/11/2023,Referral,Australia
ORD0058480,CUST016227,12/3/2024,Beauty,4,172.94,691.76,25/11/2023,Referral,Australia
ORD0058481,CUST016227,6/4/2024,Sports,2,75.21,150.42,25/11/2023,Referral,Australia
ORD0058482,CUST016227,1/5/2024,Home,2,69.78,139.56,25/11/2023,Referral,Australia
ORD0058483,CUST016227,25/06/2024,Sports,4,125.99,503.96,25/11/2023,Referral,Australia
ORD0058484,CUST016227,22/08/2024,Books,3,167.45,502.35,25/11/2023,Referral,Australia
ORD0058485,CUST016227,8/9/2024,Home,4,131.02,524.08,25/11/2023,Referral,Australia
ORD0058486,CUST016227,1/11/2024,Electronics,1,141.55,141.55,25/11/2023,Referral,Australia
ORD0058487,CUST016227,20/12/2024,Beauty,4,171.66,686.64,25/11/2023,Referral,Australia
ORD0058488,CUST016228,7/2/2024,Beauty,3,21.66,64.98,29/12/2023,Organic Search,France
ORD0058489,CUST016228,29/02/2024,Fashion,3,230.1,690.3,29/12/2023,Organic Search,France
ORD0058490,CUST016228,16/04/2024,Books,1,42.21,42.21,29/12/2023,Organic Search,France
ORD0058491,CUST016229,23/01/2024,Sports,4,171.63,686.52,13/01/2024,Google Ads,France
ORD0058492,CUST016229,15/03/2024,Books,3,246.79,740.37,13/01/2024,Google Ads,France
ORD0058493,CUST016230,12/1/2024,Sports,3,215.18,645.54,7/12/2023,Facebook Ads,UK
ORD0058494,CUST016230,1/3/2024,Books,3,249.46,748.38,7/12/2023,Facebook Ads,UK
ORD0058495,CUST016230,17/04/2024,Books,4,185.34,741.36,7/12/2023,Facebook Ads,UK
ORD0058496,CUST016231,4/10/2023,Beauty,4,172.44,689.76,16/09/2023,Email,France
ORD0058497,CUST016231,22/10/2023,Fashion,1,145.29,145.29,16/09/2023,Email,France
ORD0058498,CUST016232,23/12/2023,Books,1,187.53,187.53,1/12/2023,Google Ads,France
ORD0058499,CUST016232,19/01/2024,Electronics,3,217.56,652.68,1/12/2023,Google Ads,France
ORD0058500,CUST016232,5/2/2024,Electronics,1,175.09,175.09,1/12/2023,Google Ads,France
ORD0058501,CUST016233,9/4/2023,Fashion,4,238.06,952.24,26/03/2023,Facebook Ads,France
ORD0058502,CUST016234,18/07/2024,Books,1,165.87,165.87,5/6/2024,Facebook Ads,USA
ORD0058503,CUST016234,24/08/2024,Fashion,1,165.84,165.84,5/6/2024,Facebook Ads,USA
ORD0058504,CUST016234,28/09/2024,Home,3,101.25,303.75,5/6/2024,Facebook Ads,USA
ORD0058505,CUST016234,8/11/2024,Sports,4,25.84,103.36,5/6/2024,Facebook Ads,USA
ORD0058506,CUST016234,27/11/2024,Fashion,3,134.16,402.48,5/6/2024,Facebook Ads,USA
ORD0058507,CUST016235,2/8/2024,Fashion,3,34.78,104.34,24/07/2024,Direct,UK
ORD0058508,CUST016235,2/9/2024,Books,4,65.71,262.84,24/07/2024,Direct,UK
ORD0058509,CUST016235,27/10/2024,Beauty,3,237.68,713.04,24/07/2024,Direct,UK
ORD0058510,CUST016235,15/12/2024,Fashion,4,128.56,514.24,24/07/2024,Direct,UK
ORD0058511,CUST016235,27/12/2024,Fashion,3,195.39,586.17,24/07/2024,Direct,UK
ORD0058512,CUST016236,9/12/2023,Beauty,4,30.52,122.08,4/11/2023,Instagram,UK
ORD0058513,CUST016236,24/12/2023,Home,4,45.2,180.8,4/11/2023,Instagram,UK
ORD0058514,CUST016236,10/2/2024,Books,4,141.1,564.4,4/11/2023,Instagram,UK
ORD0058515,CUST016236,17/02/2024,Sports,1,244.58,244.58,4/11/2023,Instagram,UK
ORD0058516,CUST016237,24/10/2023,Home,2,232.54,465.08,19/09/2023,Direct,Canada
ORD0058517,CUST016237,26/11/2023,Books,4,157.19,628.76,19/09/2023,Direct,Canada
ORD0058518,CUST016237,29/12/2023,Beauty,4,74.49,297.96,19/09/2023,Direct,Canada
ORD0058519,CUST016237,20/02/2024,Fashion,3,61.16,183.48,19/09/2023,Direct,Canada
ORD0058520,CUST016237,31/03/2024,Beauty,1,196.16,196.16,19/09/2023,Direct,Canada
ORD0058521,CUST016238,7/10/2024,Home,2,246.68,493.36,22/09/2024,Referral,Australia
ORD0058522,CUST016238,24/11/2024,Beauty,1,230.77,230.77,22/09/2024,Referral,Australia
ORD0058523,CUST016239,29/11/2024,Electronics,3,230.54,691.62,10/11/2024,Instagram,UK
ORD0058524,CUST016241,3/4/2024,Sports,4,12.98,51.92,27/03/2024,Google Ads,UK
ORD0058525,CUST016242,24/10/2023,Sports,1,171.98,171.98,8/9/2023,Instagram,Germany
ORD0058526,CUST016242,9/11/2023,Home,4,243.79,975.16,8/9/2023,Instagram,Germany
ORD0058527,CUST016242,17/12/2023,Fashion,2,106.18,212.36,8/9/2023,Instagram,Germany
ORD0058528,CUST016242,2/1/2024,Books,3,23.19,69.57,8/9/2023,Instagram,Germany
ORD0058529,CUST016243,8/1/2024,Electronics,4,10.2,40.8,20/11/2023,Email,France
ORD0058530,CUST016243,6/2/2024,Home,3,84.2,252.6,20/11/2023,Email,France
ORD0058531,CUST016243,18/02/2024,Home,3,239.52,718.56,20/11/2023,Email,France
ORD0058532,CUST016243,16/04/2024,Beauty,3,181.91,545.73,20/11/2023,Email,France
ORD0058533,CUST016243,15/05/2024,Fashion,1,66.38,66.38,20/11/2023,Email,France
ORD0058534,CUST016244,21/09/2023,Sports,1,134.32,134.32,17/08/2023,Facebook Ads,Australia
ORD0058535,CUST016246,1/11/2024,Electronics,4,230.85,923.4,27/09/2024,Instagram,Australia
ORD0058536,CUST016246,3/12/2024,Books,1,192.21,192.21,27/09/2024,Instagram,Australia
ORD0058537,CUST016247,6/10/2024,Beauty,3,213.25,639.75,18/08/2024,Organic Search,Australia
ORD0058538,CUST016248,6/12/2023,Books,3,84.54,253.62,24/10/2023,Email,USA
ORD0058539,CUST016248,30/01/2024,Home,2,39.8,79.6,24/10/2023,Email,USA
ORD0058540,CUST016248,13/03/2024,Books,1,249.38,249.38,24/10/2023,Email,USA
ORD0058541,CUST016248,31/03/2024,Electronics,1,157.83,157.83,24/10/2023,Email,USA
ORD0058542,CUST016248,17/04/2024,Books,2,228.48,456.96,24/10/2023,Email,USA
ORD0058543,CUST016248,8/6/2024,Beauty,4,176.85,707.4,24/10/2023,Email,USA
ORD0058544,CUST016250,12/9/2023,Sports,4,240.74,962.96,25/08/2023,Referral,France
ORD0058545,CUST016250,23/10/2023,Beauty,3,71.51,214.53,25/08/2023,Referral,France
ORD0058546,CUST016251,27/09/2024,Beauty,2,93.54,187.08,16/09/2024,Organic Search,Germany
ORD0058547,CUST016251,26/10/2024,Books,4,143.49,573.96,16/09/2024,Organic Search,Germany
ORD0058548,CUST016251,27/11/2024,Books,2,128.57,257.14,16/09/2024,Organic Search,Germany
ORD0058549,CUST016252,8/9/2023,Fashion,1,42.95,42.95,5/8/2023,Google Ads,Australia
ORD0058550,CUST016253,19/10/2023,Books,2,157.58,315.16,3/9/2023,Instagram,France
ORD0058551,CUST016253,5/12/2023,Fashion,4,223.56,894.24,3/9/2023,Instagram,France
ORD0058552,CUST016253,16/12/2023,Sports,3,42.47,127.41,3/9/2023,Instagram,France
ORD0058553,CUST016253,21/01/2024,Home,3,99.21,297.63,3/9/2023,Instagram,France
ORD0058554,CUST016253,5/2/2024,Books,3,37.14,111.42,3/9/2023,Instagram,France
ORD0058555,CUST016253,21/03/2024,Fashion,3,55.88,167.64,3/9/2023,Instagram,France
ORD0058556,CUST016254,19/04/2024,Beauty,4,160.12,640.48,23/03/2024,Facebook Ads,USA
ORD0058557,CUST016254,31/05/2024,Books,1,61.9,61.9,23/03/2024,Facebook Ads,USA
ORD0058558,CUST016255,1/12/2023,Electronics,2,79.14,158.28,15/11/2023,Instagram,France
ORD0058559,CUST016256,21/04/2024,Beauty,3,201.06,603.18,7/3/2024,Direct,France
ORD0058560,CUST016256,29/04/2024,Home,3,79.43,238.29,7/3/2024,Direct,France
ORD0058561,CUST016256,1/6/2024,Electronics,4,35.52,142.08,7/3/2024,Direct,France
ORD0058562,CUST016256,9/7/2024,Fashion,1,114.99,114.99,7/3/2024,Direct,France
ORD0058563,CUST016257,23/02/2024,Sports,2,198.69,397.38,8/2/2024,Google Ads,UK
ORD0058564,CUST016257,23/03/2024,Electronics,4,200.47,801.88,8/2/2024,Google Ads,UK
