customer_id,revenue,total_orders,average_order_value,first_purchase,last_purchase,lifespan_days,active_months,monthly_purchase_frequency,cltv
CUST018680,1112.35,2,556.175,2023-03-01,2023-04-12,42,1.4,1.4285714285714286,1112.35
CUST018681,945.85,3,315.28333333333336,2024-09-02,2024-10-30,58,1.9333333333333333,1.5517241379310345,945.8500000000001
CUST018682,187.83,2,93.915,2023-09-23,2023-10-23,30,1.0,2.0,187.83
CUST018683,2164.73,6,360.78833333333336,2024-05-18,2024-12-09,205,6.833333333333333,0.8780487804878049,2164.73
CUST018684,2293.25,7,327.60714285714283,2024-01-07,2024-07-16,191,6.366666666666666,1.099476439790576,2293.25
CUST018685,1316.59,3,438.8633333333333,2024-01-30,2024-03-30,60,2.0,1.5,1316.59
CUST018686,244.25,1,244.25,2024-12-31,2024-12-31,0,1.0,1.0,244.25
CUST018687,1321.72,4,330.43,2023-12-11,2024-02-16,67,2.2333333333333334,1.791044776119403,1321.72
CUST018688,292.33,2,146.165,2024-09-10,2024-09-26,16,1.0,2.0,292.33
CUST018689,2230.69,6,371.7816666666667,2023-04-29,2023-09-23,147,4.9,1.2244897959183672,2230.69
CUST018690,951.3599999999999,4,237.83999999999997,2023-01-29,2023-05-27,118,3.933333333333333,1.0169491525423728,951.3599999999998
CUST018691,2163.79,4,540.9475,2023-06-10,2023-10-23,135,4.5,0.8888888888888888,2163.79
CUST018692,2441.3500000000004,8,305.16875000000005,2024-06-09,2024-12-25,199,6.633333333333334,1.2060301507537687,2441.3500000000004
CUST018693,685.28,1,685.28,2024-10-04,2024-10-04,0,1.0,1.0,685.28
CUST018694,344.28,1,344.28,2024-12-26,2024-12-26,0,1.0,1.0,344.28
CUST018695,54.9,1,54.9,2024-11-29,2024-11-29,0,1.0,1.0,54.9
CUST018696,3015.69,9,335.07666666666665,2023-05-30,2024-03-05,280,9.333333333333334,0.9642857142857142,3015.69
CUST018697,1339.83,5,267.966,2024-06-06,2024-11-21,168,5.6,0.8928571428571429,1339.83
CUST018698,1208.87,3,402.95666666666665,2023-06-13,2023-08-25,73,2.433333333333333,1.2328767123287672,1208.87
CUST018699,2538.53,7,362.6471428571429,2023-03-19,2023-09-01,166,5.533333333333333,1.2650602409638554,2538.53
CUST018700,2134.5,6,355.75,2024-03-11,2024-09-13,186,6.2,0.9677419354838709,2134.5
CUST018701,1312.79,5,262.558,2023-07-03,2023-10-29,118,3.933333333333333,1.2711864406779663,1312.79
CUST018702,1147.0,4,286.75,2023-05-28,2023-10-19,144,4.8,0.8333333333333334,1147.0
CUST018703,823.43,4,205.8575,2023-07-24,2023-10-06,74,2.466666666666667,1.6216216216216215,823.43
CUST018704,4506.38,15,300.42533333333336,2023-10-20,2024-10-27,373,12.433333333333334,1.2064343163538873,4506.38
CUST018705,168.08,1,168.08,2024-12-30,2024-12-30,0,1.0,1.0,168.08
CUST018706,7114.07,20,355.70349999999996,2023-05-09,2024-12-16,587,19.566666666666666,1.0221465076660987,7114.069999999998
CUST018707,599.7,1,599.7,2023-04-10,2023-04-10,0,1.0,1.0,599.7
CUST018709,381.37,2,190.685,2024-07-24,2024-09-02,40,1.3333333333333333,1.5,381.37
CUST018710,2781.76,11,252.88727272727274,2023-12-08,2024-11-14,342,11.4,0.9649122807017544,2781.76
CUST018711,849.27,4,212.3175,2024-08-08,2024-11-24,108,3.6,1.1111111111111112,849.27
CUST018712,1156.5700000000002,4,289.14250000000004,2024-09-13,2024-12-26,104,3.466666666666667,1.1538461538461537,1156.5700000000002
CUST018713,2875.1800000000003,7,410.74000000000007,2023-07-08,2023-12-21,166,5.533333333333333,1.2650602409638554,2875.1800000000003
CUST018714,505.67999999999995,2,252.83999999999997,2023-09-09,2023-11-02,54,1.8,1.1111111111111112,505.68
CUST018715,1385.92,4,346.48,2024-07-28,2024-11-17,112,3.7333333333333334,1.0714285714285714,1385.92
CUST018716,2731.75,8,341.46875,2023-08-28,2024-04-09,225,7.5,1.0666666666666667,2731.75
CUST018717,3756.81,13,288.9853846153846,2023-11-20,2024-11-23,369,12.3,1.056910569105691,3756.8099999999995
CUST018718,408.72,1,408.72,2024-09-08,2024-09-08,0,1.0,1.0,408.72
CUST018719,784.86,2,392.43,2023-07-19,2023-08-03,15,1.0,2.0,784.86
CUST018720,929.0500000000001,3,309.68333333333334,2023-10-04,2023-11-14,41,1.3666666666666667,2.1951219512195124,929.0500000000001
CUST018721,1151.33,6,191.88833333333332,2023-03-12,2023-08-13,154,5.133333333333334,1.1688311688311688,1151.33
CUST018722,931.44,1,931.44,2024-11-04,2024-11-04,0,1.0,1.0,931.44
CUST018723,1146.8600000000001,2,573.4300000000001,2024-04-05,2024-05-12,37,1.2333333333333334,1.6216216216216215,1146.8600000000001
CUST018724,3940.6099999999997,9,437.8455555555555,2023-08-07,2024-03-10,216,7.2,1.25,3940.6099999999997
CUST018725,1034.3700000000001,2,517.1850000000001,2024-04-15,2024-06-13,59,1.9666666666666666,1.0169491525423728,1034.37
CUST018726,1130.1100000000001,3,376.7033333333334,2024-05-20,2024-07-27,68,2.2666666666666666,1.3235294117647058,1130.1100000000001
CUST018727,118.98,1,118.98,2024-12-30,2024-12-30,0,1.0,1.0,118.98
CUST018728,2513.28,4,628.32,2023-05-20,2023-08-28,100,3.3333333333333335,1.2,2513.28
CUST018729,1481.35,3,493.7833333333333,2023-04-04,2023-04-26,22,1.0,3.0,1481.35
CUST018730,760.84,1,760.84,2023-10-12,2023-10-12,0,1.0,1.0,760.84
CUST018731,230.16,1,230.16,2024-07-09,2024-07-09,0,1.0,1.0,230.16
CUST018732,236.11,1,236.11,2023-08-22,2023-08-22,0,1.0,1.0,236.11
CUST018733,2339.39,6,389.8983333333333,2024-05-10,2024-12-12,216,7.2,0.8333333333333333,2339.3899999999994
CUST018734,637.4200000000001,2,318.71000000000004,2024-11-04,2024-12-02,28,1.0,2.0,637.4200000000001
CUST018735,294.3,1,294.3,2024-12-15,2024-12-15,0,1.0,1.0,294.3
CUST018736,3755.8,15,250.38666666666668,2023-12-12,2024-12-18,372,12.4,1.2096774193548387,3755.8000000000006
CUST018738,3296.48,9,366.27555555555557,2024-02-12,2024-12-11,303,10.1,0.8910891089108911,3296.4800000000005
CUST018739,951.8299999999999,2,475.91499999999996,2024-11-09,2024-11-23,14,1.0,2.0,951.8299999999999
CUST018740,4138.71,11,376.24636363636364,2023-07-19,2024-04-04,260,8.666666666666666,1.2692307692307694,4138.71
CUST018742,216.73,1,216.73,2023-08-27,2023-08-27,0,1.0,1.0,216.73
CUST018743,360.56,2,180.28,2023-11-21,2024-01-03,43,1.4333333333333333,1.3953488372093024,360.56
CUST018744,1755.0600000000002,8,219.38250000000002,2023-03-03,2023-11-10,252,8.4,0.9523809523809523,1755.06
CUST018745,146.26,1,146.26,2024-01-26,2024-01-26,0,1.0,1.0,146.26
CUST018746,174.22,2,87.11,2024-11-15,2024-12-20,35,1.1666666666666667,1.7142857142857142,174.22000000000003
CUST018747,52.2,1,52.2,2024-01-23,2024-01-23,0,1.0,1.0,52.2
CUST018748,745.4300000000001,2,372.71500000000003,2024-08-31,2024-10-10,40,1.3333333333333333,1.5,745.43
CUST018749,2487.88,8,310.985,2023-02-14,2023-09-21,219,7.3,1.095890410958904,2487.8799999999997
CUST018750,1164.99,4,291.2475,2023-12-29,2024-04-09,102,3.4,1.1764705882352942,1164.99
CUST018751,202.48,1,202.48,2024-09-12,2024-09-12,0,1.0,1.0,202.48
CUST018752,593.44,1,593.44,2024-07-14,2024-07-14,0,1.0,1.0,593.44
CUST018753,1551.21,4,387.8025,2023-05-23,2023-10-04,134,4.466666666666667,0.8955223880597015,1551.2100000000003
CUST018754,860.27,2,430.135,2023-04-04,2023-05-04,30,1.0,2.0,860.27
CUST018755,3162.46,6,527.0766666666667,2023-12-29,2024-05-10,133,4.433333333333334,1.3533834586466165,3162.46
CUST018756,2945.42,7,420.7742857142857,2023-11-18,2024-07-08,233,7.766666666666667,0.9012875536480687,2945.42
CUST018757,1517.42,5,303.48400000000004,2023-07-12,2023-10-18,98,3.2666666666666666,1.530612244897959,1517.42
CUST018758,4290.59,11,390.0536363636364,2023-02-22,2024-04-20,423,14.1,0.7801418439716312,4290.59
CUST018759,1911.1799999999998,5,382.236,2023-10-10,2024-03-19,161,5.366666666666666,0.9316770186335405,1911.1799999999998
CUST018760,300.15,1,300.15,2023-07-12,2023-07-12,0,1.0,1.0,300.15
CUST018761,640.6,1,640.6,2024-12-29,2024-12-29,0,1.0,1.0,640.6
CUST018762,151.3,2,75.65,2024-07-17,2024-09-10,55,1.8333333333333333,1.090909090909091,151.30000000000004
CUST018763,63.48,1,63.48,2024-03-14,2024-03-14,0,1.0,1.0,63.48
CUST018764,1372.44,4,343.11,2023-06-27,2023-10-18,113,3.7666666666666666,1.0619469026548674,1372.44
CUST018765,954.3799999999999,2,477.18999999999994,2023-05-03,2023-06-19,47,1.5666666666666667,1.2765957446808511,954.3799999999999
CUST018766,308.64,1,308.64,2024-12-23,2024-12-23,0,1.0,1.0,308.64
CUST018767,858.6,1,858.6,2023-01-30,2023-01-30,0,1.0,1.0,858.6
CUST018768,1209.12,4,302.28,2023-06-29,2023-11-05,129,4.3,0.9302325581395349,1209.12
CUST018770,3794.24,17,223.19058823529411,2023-08-01,2024-12-13,500,16.666666666666668,1.02,3794.2400000000002
CUST018771,2096.52,8,262.065,2024-03-02,2024-11-26,269,8.966666666666667,0.8921933085501859,2096.52
CUST018772,173.47,2,86.735,2023-09-15,2023-11-06,52,1.7333333333333334,1.1538461538461537,173.47
CUST018773,1532.34,4,383.085,2024-08-25,2024-12-24,121,4.033333333333333,0.9917355371900827,1532.34
CUST018774,712.53,2,356.265,2023-07-23,2023-09-01,40,1.3333333333333333,1.5,712.53
CUST018775,122.52,1,122.52,2023-08-17,2023-08-17,0,1.0,1.0,122.52
CUST018776,1379.01,5,275.802,2024-07-23,2024-11-26,126,4.2,1.1904761904761905,1379.01
CUST018777,1546.15,4,386.5375,2024-03-10,2024-05-04,55,1.8333333333333333,2.181818181818182,1546.15
CUST018778,639.28,1,639.28,2024-12-12,2024-12-12,0,1.0,1.0,639.28
CUST018779,395.01,3,131.67,2024-09-19,2024-11-10,52,1.7333333333333334,1.7307692307692306,395.00999999999993
CUST018780,79.58,1,79.58,2023-06-23,2023-06-23,0,1.0,1.0,79.58
CUST018781,532.72,2,266.36,2023-12-16,2024-01-07,22,1.0,2.0,532.72
CUST018782,2185.74,6,364.28999999999996,2024-08-02,2024-12-16,136,4.533333333333333,1.3235294117647058,2185.74
CUST018783,2315.42,10,231.542,2023-02-02,2023-10-11,251,8.366666666666667,1.195219123505976,2315.4199999999996
CUST018784,196.22,1,196.22,2023-07-22,2023-07-22,0,1.0,1.0,196.22
CUST018785,3348.13,10,334.813,2023-12-10,2024-08-26,260,8.666666666666666,1.153846153846154,3348.1299999999997
CUST018786,3670.56,14,262.18285714285713,2023-07-05,2024-08-28,420,14.0,1.0,3670.56
CUST018787,3613.13,11,328.46636363636367,2024-01-01,2024-09-19,262,8.733333333333333,1.2595419847328246,3613.1300000000006
CUST018788,950.22,3,316.74,2024-06-08,2024-08-14,67,2.2333333333333334,1.3432835820895521,950.22
CUST018789,699.78,3,233.26,2023-07-21,2023-09-09,50,1.6666666666666667,1.7999999999999998,699.78
CUST018790,662.3399999999999,4,165.58499999999998,2024-02-27,2024-05-07,70,2.3333333333333335,1.7142857142857142,662.3399999999999
CUST018791,1111.1599999999999,2,555.5799999999999,2024-09-08,2024-11-06,59,1.9666666666666666,1.0169491525423728,1111.1599999999996
CUST018793,453.36,1,453.36,2024-04-23,2024-04-23,0,1.0,1.0,453.36
CUST018794,402.14,1,402.14,2024-12-25,2024-12-25,0,1.0,1.0,402.14
CUST018795,3591.38,8,448.9225,2023-11-20,2024-07-02,225,7.5,1.0666666666666667,3591.38
CUST018796,521.13,3,173.71,2023-02-22,2023-04-09,46,1.5333333333333334,1.9565217391304346,521.13
CUST018797,610.4300000000001,4,152.60750000000002,2023-03-14,2023-05-29,76,2.533333333333333,1.5789473684210527,610.4300000000001
CUST018798,1874.28,5,374.856,2024-08-10,2024-12-30,142,4.733333333333333,1.056338028169014,1874.2799999999997
CUST018799,468.72,1,468.72,2024-02-07,2024-02-07,0,1.0,1.0,468.72
CUST018800,449.29999999999995,3,149.76666666666665,2023-11-14,2024-02-02,80,2.6666666666666665,1.125,449.29999999999995
CUST018801,400.12,1,400.12,2023-06-28,2023-06-28,0,1.0,1.0,400.12
CUST018802,1719.8600000000001,4,429.96500000000003,2023-10-07,2024-02-07,123,4.1,0.9756097560975611,1719.8600000000001
CUST018803,1113.4,4,278.35,2024-10-20,2024-12-09,50,1.6666666666666667,2.4,1113.4
CUST018804,3085.11,9,342.79,2023-05-15,2024-01-28,258,8.6,1.0465116279069768,3085.11
CUST018805,1326.38,2,663.19,2024-09-29,2024-10-22,23,1.0,2.0,1326.38
CUST018806,271.06,1,271.06,2023-10-23,2023-10-23,0,1.0,1.0,271.06
CUST018807,544.37,4,136.0925,2024-02-09,2024-04-13,64,2.1333333333333333,1.875,544.37
CUST018808,939.92,4,234.98,2024-03-02,2024-07-24,144,4.8,0.8333333333333334,939.92
CUST018809,1698.94,4,424.735,2024-01-14,2024-05-03,110,3.6666666666666665,1.090909090909091,1698.9400000000003
CUST018810,3888.58,14,277.7557142857143,2023-09-19,2024-11-01,409,13.633333333333333,1.0268948655256724,3888.5800000000004
CUST018811,194.47,1,194.47,2024-03-01,2024-03-01,0,1.0,1.0,194.47
CUST018812,3844.2200000000003,12,320.3516666666667,2023-04-12,2024-04-01,355,11.833333333333334,1.0140845070422535,3844.2200000000003
CUST018813,1471.6799999999998,4,367.91999999999996,2023-04-26,2023-07-11,76,2.533333333333333,1.5789473684210527,1471.6799999999998
CUST018814,1307.97,2,653.985,2024-08-02,2024-09-09,38,1.2666666666666666,1.5789473684210527,1307.97
CUST018815,479.58000000000004,2,239.79000000000002,2024-07-02,2024-08-08,37,1.2333333333333334,1.6216216216216215,479.58
CUST018816,575.5,2,287.75,2024-05-11,2024-05-29,18,1.0,2.0,575.5
CUST018817,861.12,4,215.28,2024-01-25,2024-04-15,81,2.7,1.4814814814814814,861.1200000000001
CUST018818,1405.04,5,281.008,2023-10-18,2024-02-21,126,4.2,1.1904761904761905,1405.04
CUST018819,290.09,2,145.045,2023-10-21,2023-12-11,51,1.7,1.1764705882352942,290.09
CUST018820,1287.12,4,321.78,2023-05-19,2023-09-07,111,3.7,1.081081081081081,1287.1199999999997
CUST018821,3305.37,11,300.48818181818183,2023-11-19,2024-12-18,395,13.166666666666666,0.8354430379746836,3305.37
CUST018822,2025.3200000000002,6,337.55333333333334,2023-08-02,2023-12-03,123,4.1,1.4634146341463417,2025.3200000000002
CUST018823,337.77,2,168.885,2023-10-04,2023-11-19,46,1.5333333333333334,1.3043478260869565,337.77000000000004
CUST018824,1127.94,4,281.985,2023-07-22,2023-10-25,95,3.1666666666666665,1.2631578947368423,1127.9400000000003
CUST018825,1683.99,4,420.9975,2023-02-11,2023-05-02,80,2.6666666666666665,1.5,1683.99
CUST018826,206.5,1,206.5,2024-09-13,2024-09-13,0,1.0,1.0,206.5
CUST018827,30.51,1,30.51,2023-05-22,2023-05-22,0,1.0,1.0,30.51
CUST018828,1280.56,3,426.8533333333333,2023-12-12,2024-03-04,83,2.7666666666666666,1.0843373493975903,1280.5599999999997
CUST018829,2475.68,5,495.13599999999997,2023-11-14,2024-03-29,136,4.533333333333333,1.1029411764705883,2475.68
CUST018830,921.3,3,307.09999999999997,2024-10-28,2024-12-21,54,1.8,1.6666666666666665,921.2999999999998
CUST018831,462.6,1,462.6,2024-01-13,2024-01-13,0,1.0,1.0,462.6
CUST018833,220.8,1,220.8,2024-08-22,2024-08-22,0,1.0,1.0,220.8
CUST018834,270.12,1,270.12,2024-04-20,2024-04-20,0,1.0,1.0,270.12
CUST018835,1689.43,4,422.3575,2023-04-06,2023-07-05,90,3.0,1.3333333333333333,1689.4299999999998
CUST018836,1511.19,4,377.7975,2023-04-24,2023-06-15,52,1.7333333333333334,2.3076923076923075,1511.1899999999998
CUST018837,1648.31,3,549.4366666666666,2024-03-02,2024-04-18,47,1.5666666666666667,1.9148936170212767,1648.31
CUST018838,664.84,1,664.84,2024-05-20,2024-05-20,0,1.0,1.0,664.84
CUST018839,962.87,2,481.435,2024-09-12,2024-09-22,10,1.0,2.0,962.87
CUST018840,397.84,3,132.61333333333332,2024-10-17,2024-12-05,49,1.6333333333333333,1.836734693877551,397.84
CUST018841,680.4,1,680.4,2023-11-24,2023-11-24,0,1.0,1.0,680.4
CUST018842,685.64,2,342.82,2024-11-08,2024-11-17,9,1.0,2.0,685.64
CUST018843,892.2399999999999,3,297.4133333333333,2024-01-13,2024-03-09,56,1.8666666666666667,1.6071428571428572,892.24
CUST018845,37.28,1,37.28,2024-11-23,2024-11-23,0,1.0,1.0,37.28
CUST018846,6130.82,17,360.6364705882353,2023-04-05,2024-11-03,578,19.266666666666666,0.8823529411764707,6130.82
CUST018847,442.1,2,221.05,2024-02-28,2024-03-15,16,1.0,2.0,442.1
CUST018848,553.64,2,276.82,2023-02-01,2023-02-10,9,1.0,2.0,553.64
CUST018849,174.69,1,174.69,2023-06-16,2023-06-16,0,1.0,1.0,174.69
CUST018850,128.57,2,64.285,2023-11-18,2023-12-17,29,1.0,2.0,128.57
CUST018851,689.88,4,172.47,2024-02-26,2024-05-16,80,2.6666666666666665,1.5,689.8799999999999
CUST018852,1560.02,4,390.005,2023-05-07,2023-07-27,81,2.7,1.4814814814814814,1560.02
CUST018854,33.78,1,33.78,2024-03-18,2024-03-18,0,1.0,1.0,33.78
CUST018855,1186.16,2,593.08,2023-09-25,2023-10-31,36,1.2,1.6666666666666667,1186.16
CUST018856,434.76,1,434.76,2023-03-04,2023-03-04,0,1.0,1.0,434.76
CUST018857,565.2,3,188.4,2024-02-07,2024-04-11,64,2.1333333333333333,1.40625,565.2
CUST018858,1005.14,2,502.57,2024-02-21,2024-03-28,36,1.2,1.6666666666666667,1005.14
CUST018860,237.86,1,237.86,2023-09-18,2023-09-18,0,1.0,1.0,237.86
CUST018861,3055.71,7,436.53000000000003,2024-05-13,2024-12-10,211,7.033333333333333,0.9952606635071091,3055.7100000000005
CUST018862,1362.2,4,340.55,2024-01-26,2024-05-03,98,3.2666666666666666,1.2244897959183674,1362.2
CUST018863,857.1700000000001,3,285.72333333333336,2023-12-22,2024-02-22,62,2.066666666666667,1.4516129032258063,857.1700000000001
CUST018864,340.95,2,170.475,2024-02-13,2024-04-10,57,1.9,1.0526315789473684,340.94999999999993
CUST018865,548.46,2,274.23,2024-10-28,2024-12-23,56,1.8666666666666667,1.0714285714285714,548.46
CUST018866,128.66,2,64.33,2024-09-15,2024-10-08,23,1.0,2.0,128.66
CUST018867,350.1,2,175.05,2023-03-19,2023-04-10,22,1.0,2.0,350.1
CUST018868,705.69,1,705.69,2024-07-07,2024-07-07,0,1.0,1.0,705.69
CUST018869,930.3,5,186.06,2024-07-29,2024-12-08,132,4.4,1.1363636363636362,930.3
CUST018870,344.39,3,114.79666666666667,2023-06-29,2023-07-29,30,1.0,3.0,344.39
CUST018871,856.37,4,214.0925,2023-12-03,2024-04-15,134,4.466666666666667,0.8955223880597015,856.37
CUST018872,140.56,1,140.56,2023-10-31,2023-10-31,0,1.0,1.0,140.56
CUST018873,248.3,1,248.3,2024-08-28,2024-08-28,0,1.0,1.0,248.3
CUST018874,1572.01,6,262.00166666666667,2023-05-10,2023-10-23,166,5.533333333333333,1.0843373493975903,1572.0099999999998
CUST018876,543.53,4,135.8825,2023-06-20,2023-09-15,87,2.9,1.3793103448275863,543.53
CUST018877,258.14,2,129.07,2023-07-22,2023-08-05,14,1.0,2.0,258.14
CUST018878,1366.31,5,273.262,2023-11-08,2024-05-07,181,6.033333333333333,0.8287292817679558,1366.31
CUST018879,1940.72,7,277.2457142857143,2024-06-16,2024-12-27,194,6.466666666666667,1.0824742268041236,1940.72
CUST018880,5119.36,15,341.29066666666665,2023-09-21,2024-11-27,433,14.433333333333334,1.0392609699769053,5119.36
CUST018881,471.74,2,235.87,2023-08-05,2023-09-07,33,1.1,1.8181818181818181,471.74000000000007
CUST018882,1639.22,4,409.805,2024-01-03,2024-05-26,144,4.8,0.8333333333333334,1639.22
CUST018883,4868.77,12,405.73083333333335,2023-09-19,2024-09-28,375,12.5,0.96,4868.7699999999995
CUST018884,2416.3,8,302.0375,2023-10-04,2024-06-09,249,8.3,0.9638554216867469,2416.3
CUST018885,536.55,2,268.275,2023-05-25,2023-07-15,51,1.7,1.1764705882352942,536.55
CUST018886,665.84,2,332.92,2024-11-11,2024-12-10,29,1.0,2.0,665.84
CUST018887,485.64,1,485.64,2023-09-05,2023-09-05,0,1.0,1.0,485.64
CUST018888,282.21,2,141.105,2024-10-22,2024-12-15,54,1.8,1.1111111111111112,282.21
CUST018889,3602.06,13,277.08153846153846,2023-04-17,2024-04-08,357,11.9,1.0924369747899159,3602.06
CUST018890,1519.44,2,759.72,2024-07-03,2024-08-08,36,1.2,1.6666666666666667,1519.44
CUST018891,37.46,1,37.46,2023-04-03,2023-04-03,0,1.0,1.0,37.46
CUST018892,2065.58,7,295.0828571428571,2023-12-11,2024-04-27,138,4.6,1.5217391304347827,2065.5799999999995
CUST018893,2568.59,6,428.09833333333336,2024-02-03,2024-06-18,136,4.533333333333333,1.3235294117647058,2568.5899999999997
CUST018894,322.25,2,161.125,2024-11-14,2024-12-21,37,1.2333333333333334,1.6216216216216215,322.24999999999994
CUST018895,697.2,1,697.2,2023-10-11,2023-10-11,0,1.0,1.0,697.2
CUST018896,575.98,2,287.99,2023-06-08,2023-06-29,21,1.0,2.0,575.98
CUST018897,3662.24,11,332.9309090909091,2023-09-13,2024-08-16,338,11.266666666666667,0.9763313609467454,3662.24
CUST018898,919.75,3,306.5833333333333,2024-05-06,2024-07-03,58,1.9333333333333333,1.5517241379310345,919.75
CUST018899,409.83000000000004,2,204.91500000000002,2023-02-23,2023-03-03,8,1.0,2.0,409.83000000000004
CUST018900,504.16999999999996,2,252.08499999999998,2024-11-04,2024-12-10,36,1.2,1.6666666666666667,504.16999999999996
CUST018901,13.02,1,13.02,2024-12-20,2024-12-20,0,1.0,1.0,13.02
CUST018902,107.35,1,107.35,2024-08-25,2024-08-25,0,1.0,1.0,107.35
CUST018903,529.1,2,264.55,2023-05-10,2023-05-28,18,1.0,2.0,529.1
CUST018905,1063.99,4,265.9975,2023-10-01,2024-01-21,112,3.7333333333333334,1.0714285714285714,1063.99
CUST018906,962.8100000000001,4,240.70250000000001,2023-12-15,2024-02-09,56,1.8666666666666667,2.142857142857143,962.81
CUST018907,891.35,2,445.675,2024-03-30,2024-05-15,46,1.5333333333333334,1.3043478260869565,891.3500000000001
CUST018908,2050.84,6,341.8066666666667,2023-03-28,2023-10-15,201,6.7,0.8955223880597015,2050.84
CUST018909,1612.3600000000001,6,268.7266666666667,2023-11-06,2024-06-24,231,7.7,0.7792207792207793,1612.3600000000001
CUST018910,1061.6200000000001,3,353.8733333333334,2023-03-10,2023-05-16,67,2.2333333333333334,1.3432835820895521,1061.6200000000001
CUST018911,580.17,2,290.085,2023-05-10,2023-07-02,53,1.7666666666666666,1.1320754716981132,580.1699999999998
CUST018912,324.66,1,324.66,2023-12-28,2023-12-28,0,1.0,1.0,324.66
CUST018913,386.62,1,386.62,2024-04-09,2024-04-09,0,1.0,1.0,386.62
CUST018914,597.11,3,199.03666666666666,2024-10-03,2024-11-29,57,1.9,1.5789473684210527,597.11
CUST018915,319.68,1,319.68,2023-12-01,2023-12-01,0,1.0,1.0,319.68
CUST018916,1307.02,3,435.67333333333335,2023-09-12,2023-12-31,110,3.6666666666666665,0.8181818181818182,1307.02
CUST018917,191.65,1,191.65,2024-12-16,2024-12-16,0,1.0,1.0,191.65
CUST018918,361.85,3,120.61666666666667,2024-05-26,2024-07-29,64,2.1333333333333333,1.40625,361.85
CUST018919,682.96,2,341.48,2023-05-30,2023-07-13,44,1.4666666666666666,1.3636363636363638,682.96
CUST018920,215.6,1,215.6,2024-03-01,2024-03-01,0,1.0,1.0,215.6
CUST018921,902.0,1,902.0,2024-12-26,2024-12-26,0,1.0,1.0,902.0
CUST018922,804.9,2,402.45,2024-06-03,2024-07-23,50,1.6666666666666667,1.2,804.9
CUST018923,174.9,1,174.9,2023-05-30,2023-05-30,0,1.0,1.0,174.9
CUST018924,1069.44,2,534.72,2023-04-14,2023-05-22,38,1.2666666666666666,1.5789473684210527,1069.44
CUST018925,478.06,1,478.06,2023-11-27,2023-11-27,0,1.0,1.0,478.06
CUST018926,163.23,1,163.23,2023-05-13,2023-05-13,0,1.0,1.0,163.23
CUST018927,75.1,1,75.1,2024-11-21,2024-11-21,0,1.0,1.0,75.1
CUST018928,391.56,2,195.78,2024-07-11,2024-08-19,39,1.3,1.5384615384615383,391.56
CUST018929,1824.64,4,456.16,2023-09-04,2023-12-19,106,3.533333333333333,1.1320754716981132,1824.6399999999999
CUST018930,301.25,2,150.625,2023-04-27,2023-06-04,38,1.2666666666666666,1.5789473684210527,301.25
CUST018931,813.31,2,406.655,2024-05-22,2024-06-19,28,1.0,2.0,813.31
CUST018932,672.73,2,336.365,2023-09-01,2023-09-22,21,1.0,2.0,672.73
CUST018933,986.0799999999999,4,246.51999999999998,2023-07-18,2023-11-12,117,3.9,1.0256410256410258,986.08
CUST018934,897.8399999999999,3,299.28,2023-02-24,2023-05-26,91,3.033333333333333,0.989010989010989,897.8399999999998
CUST018935,772.78,3,257.5933333333333,2023-07-04,2023-08-12,39,1.3,2.3076923076923075,772.7799999999999
CUST018936,381.25,2,190.625,2024-02-22,2024-03-14,21,1.0,2.0,381.25
CUST018937,1402.76,5,280.552,2023-07-22,2023-12-10,141,4.7,1.0638297872340425,1402.7600000000002
CUST018938,870.6,1,870.6,2023-11-15,2023-11-15,0,1.0,1.0,870.6
CUST018939,1716.19,4,429.0475,2023-03-13,2023-08-16,156,5.2,0.7692307692307692,1716.19
CUST018940,995.6400000000001,5,199.12800000000001,2023-12-28,2024-04-27,121,4.033333333333333,1.2396694214876034,995.6400000000001
CUST018941,1720.6,4,430.15,2023-04-17,2023-08-23,128,4.266666666666667,0.9375,1720.6
CUST018942,340.52,1,340.52,2024-04-28,2024-04-28,0,1.0,1.0,340.52
CUST018943,557.23,2,278.615,2024-02-09,2024-04-08,59,1.9666666666666666,1.0169491525423728,557.2299999999999
CUST018944,3451.28,5,690.2560000000001,2023-06-16,2023-08-24,69,2.3,2.173913043478261,3451.2800000000007
CUST018945,588.45,3,196.15,2023-04-09,2023-05-15,36,1.2,2.5,588.4499999999999
CUST018946,486.82000000000005,2,243.41000000000003,2024-09-09,2024-10-03,24,1.0,2.0,486.82000000000005
CUST018947,1721.03,6,286.8383333333333,2023-11-15,2024-03-02,108,3.6,1.6666666666666665,1721.0299999999997
CUST018948,3734.7799999999997,11,339.5254545454545,2023-12-22,2024-12-25,369,12.3,0.8943089430894309,3734.78
CUST018949,513.52,1,513.52,2024-12-30,2024-12-30,0,1.0,1.0,513.52
CUST018950,5135.51,12,427.9591666666667,2023-05-20,2024-04-21,337,11.233333333333333,1.0682492581602374,5135.51
CUST018951,2217.79,7,316.82714285714286,2024-04-02,2024-12-21,263,8.766666666666667,0.7984790874524714,2217.79
CUST018952,937.6400000000001,2,468.82000000000005,2024-10-21,2024-10-31,10,1.0,2.0,937.6400000000001
CUST018953,1633.1,4,408.275,2024-07-31,2024-11-20,112,3.7333333333333334,1.0714285714285714,1633.1
CUST018954,681.97,2,340.985,2023-06-01,2023-06-08,7,1.0,2.0,681.97
CUST018955,533.64,1,533.64,2023-06-21,2023-06-21,0,1.0,1.0,533.64
